"id_str","text"
"1274316215205294082","RT @W3_B3_R3B0RN: Dari beberapa kasus dengan penyiraman air keras, kasus Novel Baswedan lha yg mendapat tuntutan paling kecil, hanya 1 tahun, sedang kasus lain 10 tahun ke atas, padahal beliau penegak hukum.

Berarti hukum sudah benar2 tumpul ya...

https://t.co/yi6Otn2fws"
"1274316205902278657","RT @eLHurryKoRn: Terdakwa penyerangan air keras ke Novel Baswedan, Ronny Bugis dan Rahmat Kadir hanya dituntut satu tahun penjara. Dakwaan ini mengejutkan publik mengingat proses panjang bertahun-tahun. Mencederai rasa keadilan publik.

#RekayasaDidzolimi

via @20detik https://t.co/OoLUE5pU2D https://t.co/CZjdOHXzxa"
"1274316201578033152","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274316163044929538","RT @muannas_alaidid: Setuju, Kalo mau hukum ditegakan &amp; bicara keadilan ikuti perintah putusan praperadilan @KejaksaanRI harus sidangkan kasusnya &amp; perkara musti dilanjutkan. 

IPW Desak Jokowi Perintahkan Jaksa Agung Limpahkan Kasus Pembunuhan Novel Baswedan ke PN Bengkulu
https://t.co/Y3lmNSdAv5"
"1274316032736325632","Terdakwa penyerangan air keras ke Novel Baswedan, Ronny Bugis dan Rahmat Kadir hanya dituntut satu tahun penjara. Dakwaan ini mengejutkan publik mengingat proses panjang bertahun-tahun. Mencederai rasa keadilan publik.

#RekayasaDidzolimi

via @20detik https://t.co/OoLUE5pU2D https://t.co/CZjdOHXzxa"
"1274315905090990088","RT @Indonesianews15: Kembali Pertanyakan Wajah Novel Baswedan yang Masih Mulus Biarpun Sudah Disiram Air Keras, Sosok Ini Terang-terangan Minta Bukti dan Sebut Kasus Itu Sudah Didramatisir

https://t.co/X1vp4cNV1V"
"1274315883289014273","RT @AnakKolong_: HUTANG LAPINDO +/- 1 BULAN LAGI JATUH TEMPO | 
.
.
.
1. Kelompok 212 hingga Novel Baswedan sdh di panggungnya. 
.
.
Jika mereka JUJUR mereka tahu bhw dunia politik adalah PASAR &amp; semua pentas mereka hanyalah teknik transaksional, ya mereka hanya SIMBOL POLITIK YG DIPERDAGANGKAN. https://t.co/hT5sJUgO07"
"1274315875487608832","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274315841664737282","RT @FaGtng: Sudalah NB..
Orang dah muak bercampur jijik lihat sandiwara politikmu..

#RekayasaDidzolimi
 https://t.co/PmJQpnG4ua lewat @okezonenews"
"1274315803551096832","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274315700207677440","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274315626945732608","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274315550634590210","@Aryprasetyo85 @kompolnas_ri @wisanggeni_084 @DivaCatrii @FaGtng @Kesit_ @NirmalaaFirdaus @YRadianto @mawar1602 Masa lalu novel baswedan @nazaqistsha mgkn mmang buruk. Tp knp tdk kau kritik pula institusi lamanya yg mnyediakn ""lingkungn"" yg mbuatnya dl jd manusia kalap, tdk b'nurani? Adillah..jk kau bukan buzzer. 

Cc @mohmahfudmd @DivHumas_Polri @humaspoldabkl @poldabengkulu @karniilyas"
"1274315528618700801","RT @Athar69046912: ... Jejak Digital “Hubungan” Haris Azhar Dengan Novel Baswedan,... ...hmm🤔,... https://t.co/kUJEf2NsPL"
"1274315528329244675","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274315387241263105","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274315227824140294","RT @Je_Ly: Mbak @NajwaShihab baca artikel ini ga ya? 🤔
Cari di Gugel blm Nemu sanggahan

Dg adnya 3 kejanggalan tsb, bs dikatakan bhw rekam medis Novel Baswedan dr Eye &amp; Surgeons Clinic yg ditayangkan Mata Najwa diduga rekam medis palsu.
Inikah #RekayasaDidzolimi 

https://t.co/5e7PUKRwD5"
"1274315135335661568","selamatkan korban kekerasan yg dilakukan ats novel baswedan. hukum tidak bisa di halangi oleh sebuah tafsiran dri sebuah lembaga yg jls lembaga itu mmbuat kajian tdk sesuai dgn apa yg dialami oleh korban itu sendiri"
"1274315111188934663","RT @FaGtng: Sudalah NB..
Orang dah muak bercampur jijik lihat sandiwara politikmu..

#RekayasaDidzolimi
 https://t.co/PmJQpnG4ua lewat @okezonenews"
"1274314911003246598","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274314835778396162","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274314799006928902","RT @cece_safitri: Sebuah #RekayasaDidzolimi
Bandingkan aja coba..
Siapa yg paling di dzolimi?

Mikir dulu biar warasan dikit! 
Etdahh.. 😬
https://t.co/jKjOBKtDJW https://t.co/YyIDvg9PKB"
"1274314791968845824","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274314777095925760","RT @Zams98361198: Pembahasan mengenai kasus penyiraman air keras terhadap Novel Baswedan ramai dalam beberapa hari belakangan
#RekayasaDidzolimi
#RekayasaDidzolimi

https://t.co/2GjPIdu5K1"
"1274314751833542657","RT @syifaZa1995: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi

Drama pada akhirnya akan kebongkar juga @nazaqistsha

 https://t.co/oH56wnkP2u"
"1274314668064956416","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274314268687523840","RT @wisanggeni_084: Bagaimana nasib korban penembakan terduga pencuri sarang walet?

Mereka juga minta keadilan !

#RekayasaDidzolimi

https://t.co/2KbhVw5BxZ https://t.co/r1I5hikaph"
"1274314222244032512","RT @syifaZa1995: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi

Drama pada akhirnya akan kebongkar juga @nazaqistsha

 https://t.co/oH56wnkP2u"
"1274314142459916290","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274314002936426496","RT @KelianBanjar_GK: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

Silahkan membantah itu adalah hak pribadi tapi faktanya 1 meninggal,4 luka berat dan 1 orang cacat  mereka adalah korban kekejaman seorang Novel Baswedan  
#RekayasaDidzolimi 
https://t.co/T1oiPX1xfl https://t.co/lbOcjmanVj"
"1274313949899419648","RT @geloraco: Haris Azhar: Pengadilan Kasus Penyiraman Air Keras Novel Baswedan Cuma Simbolis Belaka
https://t.co/HmmlIS40Ss"
"1274313947689054211","@LindsayYonatan @DTanjung15 https://t.co/wDD03DQbAv"
"1274313921172652038","RT @D14h_So3w4rn05: Terkait Kasus Novel Baswedan, Istana: Jangan Semua Hal Minta Presiden Turun Langsung 

Setuju. Wong presidennya ndak pinter ya kan? Pembisiknya yang ruwet karena keterkaitan antara masalah satu dengan lainnya. Siram ganti saja biar adil.

https://t.co/bVaphyV1yI lewat @idtodayco"
"1274313920761655300","RT @Aryprasetyo85: #RekayasaDidzolimi
Gk usah hrn Pemain drama playVictim akan mendukung sandiwara playVictim yg seting oleh tim hore😊

""Novel Baswedan Beri Dukungan ke Bintang Emon: Dia Suarakan Ketidakadilan""

Gmn dgn petani korban kebidaban lu..mrk jg menuntut keadilan!
https://t.co/wRrMqaZ5td https://t.co/NdOypQS9QZ"
"1274313911093755906","RT @C45_Wanto: Kasus Bintang Emon yang seolah diserang ketika mengkritik peradilan Novel Baswedan adalah contoh bagus untuk dipelajari. Siapakah sebenarnya yang menyerang itu?
Jangan sampai ada istilah
#RekayasaDidzolimi ya, dan nantinya akan terbongkar. https://t.co/KWTdxhULhJ"
"1274313885378461697","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274313831485853698","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274313828843450369","RT @D14h_So3w4rn05: Terkait Kasus Novel Baswedan, Istana: Jangan Semua Hal Minta Presiden Turun Langsung 

Setuju. Wong presidennya ndak pinter ya kan? Pembisiknya yang ruwet karena keterkaitan antara masalah satu dengan lainnya. Siram ganti saja biar adil.

https://t.co/bVaphyV1yI lewat @idtodayco"
"1274313821235015682","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274313791186939905","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274313789697998848","RT @KelianBanjar_GK: Direktur Reserse Kriminal Umum Kepolsian Daerah Bengkulu, Komisaris Besar Dedy Irianto di Mabes Polri menegaskan, Komisaris Polisi Novel Baswedan adalah tersangka dalam kasus penganiayaan berat terhadap enam orang pencuri sarang burung walet.

#RekayasaDidzolimi https://t.co/ftZXNlkSgZ"
"1274313765383598080","RT @KompasTV: Irwansyah Siregar merupakan 1 dari 5 orang tersangka pencuri sarang burung walet yang ditangkap Novel Baswedan dan anggotanya pada 2004 silam. Saat itu Novel Baswedan bertugas sebagai Kasat Reskrim Polres Bengkulu.

https://t.co/5Oy1mVfS7I https://t.co/DDbDGnS12r"
"1274313762967678978","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274313713516818433","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274313669069795333","@FiersaBesari rasa ini mirip seperti kasus Novel Baswedan.
butuh waktu lama untuk mengungkapkannya."
"1274313662262435840","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274313633263235072","RT @Zams98361198: Pembahasan mengenai kasus penyiraman air keras terhadap Novel Baswedan ramai dalam beberapa hari belakangan
#RekayasaDidzolimi
#RekayasaDidzolimi

https://t.co/2GjPIdu5K1"
"1274313580955881472","RT @wisanggeni_084: Novel Diminta Hentikan Sandiwara Politik

https://t.co/Tywr81A0r0

Rijal: Novel Baswedan jangan hanya berteriak meminta keadilan setelah disiram air keras oleh orang tak dikenal. Dia juga harus ingat pernah melakukan kejahatan saat berdinas di Polres Bengkulu.

#RekayasaDidzolimi"
"1274313540841553920","RT @ichalr93: Di Mata Najwa lagi sedang bahas Novel Tak Berujung mengenai atas penyerang Novel Baswedan yg sedang diadili, ancaman hukumannya ringan sekali.
Inilah guyonan Gus Dur.
Dan ternyata masih ada lagi gus yg saat ini terjadi, polisi yg ngak sengaja nyiram air aki kemuka orang😂😂🤭 https://t.co/Z6F5LpdMcu"
"1274313522889932802","RT @AnakKolong_: HUTANG LAPINDO +/- 1 BULAN LAGI JATUH TEMPO | 
.
.
.
1. Kelompok 212 hingga Novel Baswedan sdh di panggungnya. 
.
.
Jika mereka JUJUR mereka tahu bhw dunia politik adalah PASAR &amp; semua pentas mereka hanyalah teknik transaksional, ya mereka hanya SIMBOL POLITIK YG DIPERDAGANGKAN. https://t.co/hT5sJUgO07"
"1274313516858499072","RT @YRadianto: Daging itik goreng kering
Martabak sama camilan
Pleying piktim kamu garing
Ketebak dan keliatan

#RekayasaDidzolimi
.
. (https://t.co/KQkohFiFmE)"
"1274313493760446465","RT @syifaZa1995: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi

Drama pada akhirnya akan kebongkar juga @nazaqistsha

 https://t.co/oH56wnkP2u"
"1274313458905825281","RT @Athar69046912: ... Jejak Digital “Hubungan” Haris Azhar Dengan Novel Baswedan,... ...hmm🤔,... https://t.co/kUJEf2NsPL"
"1274313453553909761","tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274313358854942720","RT @KelianBanjar_GK: Direktur Reserse Kriminal Umum Kepolsian Daerah Bengkulu, Komisaris Besar Dedy Irianto di Mabes Polri menegaskan, Komisaris Polisi Novel Baswedan adalah tersangka dalam kasus penganiayaan berat terhadap enam orang pencuri sarang burung walet.

#RekayasaDidzolimi https://t.co/ftZXNlkSgZ"
"1274313317306085376","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274313229313818624","RT @narkosun: Nah kan akhirnya ada yg menulis di kompasiana terkait dugaan rekam medis palsu ini. 

Saya jg melihat pro kontra di jagat twitter tahun lalu. Dan menemukan analisis netijen thdp rekam medis tsb.

https://t.co/USv6Pbiwmw"
"1274313204429029376","Pembahasan mengenai kasus penyiraman air keras terhadap Novel Baswedan ramai dalam beberapa hari belakangan
#RekayasaDidzolimi
#RekayasaDidzolimi

https://t.co/2GjPIdu5K1"
"1274313128130473984","RT @cintada17: #RekayasaDidzolimi
KORBAN PENGANIAYAAN DAN PENEMBAKAN YANG DIDUGA DI LAKUKAN NOVEL BASWEDAN meminta keadilan yg di alami 16 th silam dan juga keadilan untuk 4 rekannya.
Irwansyah juga sudah menyurati Pak Jokowi.

Dasar Kadrun jahat lu Vel...😡 https://t.co/VZRGcTetrW"
"1274312918889160704","RT @Aryprasetyo85: #RekayasaDidzolimi

Novel Baswedan jangan bermain drama seolah-olah dia adalah korban kejahatan yang sangat berat dan berteriak minta keadilan di mana-mana.

“Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban yang dia tembak?”
https://t.co/qNqbhEasER"
"1274312719743647747","”AIR SUSU DIBALAS DENGAN AIR TUBA”

Dasar GAK TAU DIRI nihh simata picek anggota TALIBAN. 
Mungkin hanya Novel Baswedan, org yg dpt PERLAKUAN ISTIMEWA dari Presiden @jokowi yg siap menanggung seluruh biaya pengobatan Novel Baswedan sebesar Rp 3,5 milyar.

https://t.co/wFxoYSnu9c"
"1274312719743647747","”AIR SUSU DIBALAS DENGAN AIR TUBA”

Dasar GAK TAU DIRI nihh simata picek anggota TALIBAN. 
Mungkin hanya Novel Baswedan, org yg dpt PERLAKUAN ISTIMEWA dari Presiden @jokowi yg siap menanggung seluruh biaya pengobatan Novel Baswedan sebesar Rp 3,5 milyar.

https://t.co/wFxoYSnu9c"
"1274312713292795904","RT @Aryprasetyo85: #RekayasaDidzolimi
Gk usah hrn Pemain drama playVictim akan mendukung sandiwara playVictim yg seting oleh tim hore😊

""Novel Baswedan Beri Dukungan ke Bintang Emon: Dia Suarakan Ketidakadilan""

Gmn dgn petani korban kebidaban lu..mrk jg menuntut keadilan!
https://t.co/wRrMqaZ5td https://t.co/NdOypQS9QZ"
"1274312706829381632","RT @D14h_So3w4rn05: Terkait Kasus Novel Baswedan, Istana: Jangan Semua Hal Minta Presiden Turun Langsung 

Setuju. Wong presidennya ndak pinter ya kan? Pembisiknya yang ruwet karena keterkaitan antara masalah satu dengan lainnya. Siram ganti saja biar adil.

https://t.co/bVaphyV1yI lewat @idtodayco"
"1274312380726390788","Rasa Keadilan pada Kasus Novel Baswedan 

Oleh: Betty JN @tintasiyasi_id
Institut Kajian Politik dan Perempuan

https://t.co/4vWkeUghM0"
"1274312322245246978","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274312310878683142","RT @D14h_So3w4rn05: Terkait Kasus Novel Baswedan, Istana: Jangan Semua Hal Minta Presiden Turun Langsung 

Setuju. Wong presidennya ndak pinter ya kan? Pembisiknya yang ruwet karena keterkaitan antara masalah satu dengan lainnya. Siram ganti saja biar adil.

https://t.co/bVaphyV1yI lewat @idtodayco"
"1274312283858980866","RT @Aryprasetyo85: #RekayasaDidzolimi

Novel Baswedan jangan bermain drama seolah-olah dia adalah korban kejahatan yang sangat berat dan berteriak minta keadilan di mana-mana.

“Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban yang dia tembak?”
https://t.co/qNqbhEasER"
"1274312275231338496","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274311851447181313","RT @BadjaNuswantara: Kasus Walet ada korban, saksi, &amp; bukti. Polisi lakukan penyelidikan, penyidikan. Jaksa bikin tuntutan.

Tiap WN sama dihadapan hukum. Menguji kebenaran di PENGADILAN. Siapkan pengacara! Bukan demo minta hentikan proses hukum. Se-olah2👉 #RekayasaDidzolimi
https://t.co/pCndHbmiT9"
"1274311836041535489","RT @YRadianto: Daging itik goreng kering
Martabak sama camilan
Pleying piktim kamu garing
Ketebak dan keliatan

#RekayasaDidzolimi
.
. (https://t.co/KQkohFiFmE)"
"1274311709650382849","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274311707184123904","RT @LBH_Jakarta: Mengapa pelaku penyiraman air keras ke Novel Baswedan hanya dituntut 1 tahun penjara? Sedangkan pada kasus serupa bisa mencapai 8 tahun bahkan sampai 20 tahun. Padahal ini kasus besar (high profile) yang para terdakwanya merupakan anggota polisi aktif. https://t.co/eln10EG1r8"
"1274311588967665664","Daging itik goreng kering
Martabak sama camilan
Pleying piktim kamu garing
Ketebak dan keliatan

#RekayasaDidzolimi
.
. (https://t.co/KQkohFiFmE)"
"1274311332100050944","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274311241654087682","RT @YRadianto: Disiram apa salah obat tetes mata?

#RekayasaDidzolimi
 (https://t.co/LZAJhYUl7M) https://t.co/qRgNCWn4hC"
"1274311209035001856","RT @cece_safitri: Sebuah #RekayasaDidzolimi
Bandingkan aja coba..
Siapa yg paling di dzolimi?

Mikir dulu biar warasan dikit! 
Etdahh.. 😬
https://t.co/jKjOBKtDJW https://t.co/YyIDvg9PKB"
"1274310918227103745","Rasa Keadilan pada Kasus Novel Baswedan 

Oleh: Betty JN 
Institut Kajian Politik dan Perempuan

https://t.co/XAiqZrA5DN"
"1274310911570800641","RT @AnakKolong_: 2. https://t.co/j2ke8yu064"
"1274310765772632074","RT @narkosun: Nah kan akhirnya ada yg menulis di kompasiana terkait dugaan rekam medis palsu ini. 

Saya jg melihat pro kontra di jagat twitter tahun lalu. Dan menemukan analisis netijen thdp rekam medis tsb.

https://t.co/USv6Pbiwmw"
"1274310574839455746","RT @AnakKolong_: HUTANG LAPINDO +/- 1 BULAN LAGI JATUH TEMPO | 
.
.
.
1. Kelompok 212 hingga Novel Baswedan sdh di panggungnya. 
.
.
Jika mereka JUJUR mereka tahu bhw dunia politik adalah PASAR &amp; semua pentas mereka hanyalah teknik transaksional, ya mereka hanya SIMBOL POLITIK YG DIPERDAGANGKAN. https://t.co/hT5sJUgO07"
"1274310533668200450","RT @geloraco: Haris Azhar: Pengadilan Kasus Penyiraman Air Keras Novel Baswedan Cuma Simbolis Belaka
https://t.co/HmmlIS40Ss"
"1274310459974246401","RT @Aryprasetyo85: #RekayasaDidzolimi

Novel Baswedan jangan bermain drama seolah-olah dia adalah korban kejahatan yang sangat berat dan berteriak minta keadilan di mana-mana.

“Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban yang dia tembak?”
https://t.co/qNqbhEasER"
"1274310431432048641","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274310359428423680","RT @Aryprasetyo85: #RekayasaDidzolimi
Boro2 sadar diri..malah manfaatkan kasus ""air keras "" utk pojokan pemerintah!

Pernah Tembak Orang, Novel Baswedan Harus Sadar Diri

""Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban yang dia tembak?""
@DivHumas_Polri
https://t.co/0QVL0Sywuq"
"1274310253820014593","RT @BadjaNuswantara: Kasus Walet ada korban, saksi, &amp; bukti. Polisi lakukan penyelidikan, penyidikan. Jaksa bikin tuntutan.

Tiap WN sama dihadapan hukum. Menguji kebenaran di PENGADILAN. Siapkan pengacara! Bukan demo minta hentikan proses hukum. Se-olah2👉 #RekayasaDidzolimi
https://t.co/pCndHbmiT9"
"1274310233901285383","RT @Zams98361198: Aktivis gugat Novel bersama forum keadilan rakyatdi dukung oleh seluruh Elemen aktivis
#RekayasaDidzolimi
#RekayasaDidzolimi

https://t.co/5geRz1XH5I"
"1274310170978336770","RT @Aryprasetyo85: #RekayasaDidzolimi

Novel Baswedan jangan bermain drama seolah-olah dia adalah korban kejahatan yang sangat berat dan berteriak minta keadilan di mana-mana.

“Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban yang dia tembak?”
https://t.co/qNqbhEasER"
"1274310166062657540","RT @JSuryoP1: Ijin menyampaikan harapan Novel Baswedan kepada Presiden @jokowi guna penguatan @KPK_RI dlm pelaksanaan Pemberantasan Korupsi di Indonesia https://t.co/c0MqLS22Zj"
"1274310031559680000","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274310015180926979","RT @BadjaNuswantara: Kasus Walet ada korban, saksi, &amp; bukti. Polisi lakukan penyelidikan, penyidikan. Jaksa bikin tuntutan.

Tiap WN sama dihadapan hukum. Menguji kebenaran di PENGADILAN. Siapkan pengacara! Bukan demo minta hentikan proses hukum. Se-olah2👉 #RekayasaDidzolimi
https://t.co/pCndHbmiT9"
"1274309998999334913","RT @paijodirajo: Ini adalah bentuk MATA KIRI Novel Baswedan pasca operasi OOKP (Osteo-odonto-keratoprosthesis). Bagian tengah itu lensa buatan yg ditopang potongan gigi taringnya dan bagian pinggirnya adalah gusinya yg ditanam.

Tahun ini, mata kiri tersebut divonis BUTA 100%. Innalillaahi. https://t.co/Oww3RD5YJC"
"1274309714612875265","RT @Zams98361198: Aktivis gugat Novel bersama forum keadilan rakyatdi dukung oleh seluruh Elemen aktivis
#RekayasaDidzolimi
#RekayasaDidzolimi

https://t.co/5geRz1XH5I"
"1274309637504786436","RT @Zams98361198: Kehebatan penyidik KPK Novel Baswedan menyembunyikan bangkai kasus lamanya (sarang burung walet) di bengkulu
#RekayasaDidzolimi
#RekayasaDidzolimi

https://t.co/nKL8IPAec6"
"1274309531309203457","RT @Aryprasetyo85: #RekayasaDidzolimi
Boro2 sadar diri..malah manfaatkan kasus ""air keras "" utk pojokan pemerintah!

Pernah Tembak Orang, Novel Baswedan Harus Sadar Diri

""Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban yang dia tembak?""
@DivHumas_Polri
https://t.co/0QVL0Sywuq"
"1274309476166668289","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274309258171969536","RT @wisanggeni_084: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

https://t.co/Ea6V69RpX7

Dalam rekontruksi, adegan ke-21, ada penembakan kaki kiri Erwansyah lalu kaki kanan Dedi Muryadi yg dilakukan NB menggunakan senjata api jenis revolver berisi enam peluru.

#RekayasaDidzolimi"
